user,item,rating
-3284201157253283303,4570269150757858115,2
-4525775997271207512,1004442176208457022,2
2312737322975440151,9194008929921818052,2
6069592636760135014,6882505882567209846,3
-5051850551911767866,4767334922105337989,5
-4031968310792450201,-7395674722196356519,5
1203218143577255928,-3740045911184545486,2
-595560047761820603,-2853504290483918090,4
5758830373639822799,8892270468217757167,3
-6382756717108957934,8270166335814817078,3
-6604911951495461729,4459240536549362801,1
-626655784218110868,-1740792587808578602,3
8882889287486123230,4632464409877528290,5
3159889854996330025,8892270468217996178,4
-8891896445764966220,-2560521382323988434,4
-3840855296606899056,-626655784218110861,2
-2551894520850171552,2975671804890914870,5
-8979655842207509426,-7854836365769447463,3
2975671804891153881,-4466038500892832757,1
7816311413354753361,-989121422209502812,5
-7328761811128887116,-3128141764215084703,4
-2687102214281729272,8892270468217757168,5
8733514852828642907,-816638716860476500,2
-621205552985033595,8598644340601072217,3
-6578093299548961237,-989121422209502812,4
-7943220265129794679,3357743946517611778,4
-7514978341984162778,-2853504290484157104,5
-1350267975082633079,-6412902560482350002,3
-9024730242603057673,1011262039836385700,3
1495598014948875234,-694365213049154325,1
8790600444341942438,3179571516210817426,4
7690464759669931107,5096343648271682346,4
-5804665685021996588,-8283520814813781642,3
-3903390929748456560,-6973886555985747291,2
-3740045911184545485,1493361078242718478,5
-3903390929748456564,-4992524632489738993,4
-3529735711297701341,5055014901291202286,3
1508544903909546120,-1263758895940430416,1
-1477478877454943845,8207515455767504009,1
-4324348182164069513,-2636985925474905504,4
4460873201148135882,1596928803269893337,2
5981972705322407181,-4131920107119878756,3
-2764718082335058318,7681440901126943661,4
-5663066271219018086,5903448092334200975,5
6926217633193785255,7581063085429821376,4
-965883739170835982,-3168896956148197880,4
-5813015202151082981,2869495199132611241,5
1729292698217816275,5185644703214473982,3
-4402623070911134700,-7699471917948774095,4
-7200478367071712184,-7403229425777713740,4
1493361078242718473,-7812268582653546971,4
-62914838815370632,5808609424115923424,3
-8196881145344201262,1011262039836385702,4
-4713710431274067930,-2942156377678529506,5
-5804665685021996594,4372731514534135262,4
-6754286386153181071,4961473136043872646,2
-4348337759054472454,-8733983035830450459,1
-7025476862100832690,-4857654120262407317,1
5587499487012100560,6893017087715293177,5
6692522949924844215,-6869600167555796167,4
5981972705322407175,4057646646593243266,3
372424574463496971,427034926436044124,5
-4230217545717136489,-5763018067546685651,4
-3487997131769869537,5437550556079796649,5
-564460525098679705,-6031221691294914193,2
8598644340601072217,-3128141764215084703,4
-4214454585707222220,2478291156719621580,4
8158605240449444689,-8788945937585446756,3
-7115272973932855136,-5246185455577409455,5
-6289092622187246001,-8515941071326317106,4
3983076647008589676,6471543906031398137,4
4107873924184253145,8954960269613557385,2
-3284201157253283302,-1263758895940669424,4
1203218143577255925,-2439912849985626814,3
2105643789754364035,-1185831782132749942,4
-1185831782132749938,3412860713682959873,4
-3560100998561187537,3231960779997028054,4
8342385967995074702,-7721065030743051870,4
9194008929921818053,-3043050302463614639,3
-7699471917948774095,-2323793037020524478,2
-659757284619164719,-1387568891362509551,5
-2629847627234223750,-5841238758652548557,5
-4131920107119878754,1944692240219233284,3
2312737322975440151,6201367111184665011,3
4177120191250333454,-853120828438268587,2
6882505882566970837,8443279892780159832,3
-538474456248760081,3412860713682959875,3
4184957903387216163,-3168897013275173009,1
-4525775997271207520,-626655784218110868,4
-7943220265129794677,-2931075992867843843,3
1293534005227512413,-6516687747950589234,3
-8733983035830450457,8231325401349626133,5
2105643789754364036,4570269150757858114,4
-1116016611268383394,611684489139954443,4
-3028189967887895164,-3939243697256677653,4
-4416614570328812870,8954960269613557383,5
-9037780231582868030,-1387568891362270536,4
-5250890105658200849,-7627400935821100929,1
1170017655225499968,6862747948444148790,3
-8077103495603781033,-985484666259455404,2
4460873201147896872,7408580380081034081,5
3034400523500393269,-7507063653782802320,2
-8924174174168723471,8231325401349626133,4
-3134826722595802970,-8381070616225243525,4
4057646646593482277,5437550556079796651,3
-3077969018363995780,-621205610112008726,4
8335221620051046090,-3278298687515043722,5
8342385967995074700,-7208316079208355879,4
-8891896445764727206,-6629170804965644164,5
-6412902560482350010,-2167585442517795910,4
2723043279248297048,8535568735924579632,4
5673738911888352732,8335221620051285104,3
-5663066328345993215,-2131836876152918139,4
-8423755964985213620,-2636985925474905498,2
4898806012047720480,8925470956569513124,4
-7943220265129794679,-8139081312654737495,4
-853120828438268586,6237114382808789552,3
-1135573342093577995,-3487997131769630528,4
1293534005227512416,8133203575701953642,4
-5953001000188812275,-989121422209263798,3
-7757446317299957410,-2416081823038208168,4
-7025476862100832696,3159889854996330020,3
-4143430197375989526,8207440298188082550,5
4231041195805372013,571652645130422298,4
5982330027511053670,7928285780077260272,3
4807343028036703233,6727441665824986351,4
7073149110383513798,-4671668733725613105,3
-4660646509498778204,7184898083716937972,3
1356501150967804109,6692522949924844210,4
8783780637840749878,1004442176208457019,4
-3940282873874078418,8064196277676831258,3
-5767773798023349867,7022921775666006810,4
2651453291755214008,6836916578250993619,3
8425250227101545377,6836916578250993619,5
-1739922785481203532,2405780428251179903,4
2405780428251179907,5854144473664201247,4
-4031968310792450202,2193263778318588976,4
6727441665825225363,-8225114902863864138,3
4591366809741423605,7061088088294858837,4
8207515455767264996,-9037780231582868038,3
2405780428251179905,8847196067822208925,1
1774367098613364517,1944692240218994275,3
848587175921496529,-8381070616225243526,4
-7025476862100832692,4767334922105337990,5
-2636985925474905498,6869131984553988610,4
4807343028036703234,7681440901126704647,3
-9114526354435319126,-267454007878024835,4
8556905818199737515,-4657994661760439104,5
4863058797550332056,-7961643017311027299,5
7710031127919391502,-7395674722196356519,3
-5250890105657961834,-8515941071326317106,4
4863058797550332056,-7627400935821339937,4
2312737322975679163,8757399955989947467,3
-2560521382323988435,-6182409601235663401,4
-1128888440839595843,6201367111184665009,4
-3617355642735668187,1170017655225499965,4
671148880578025344,-4692913320533845123,5
1782716615742689923,4863058797550332058,3
4207803512766705182,2405780428251179906,2
1684738047640263064,-8515941071326078095,5
-2551894520850410565,6882505882566970838,2
-4143430197375989524,-2636985925474905498,1
5854144473663962238,-4466038500892832757,4
1858733750462552965,8757399955990186480,2
-8283520871940756774,-1740792587808817614,2
8919371399064154334,-816638716860476498,5
-2551894520850171557,-5531291853921463213,3
6764014682329041212,-6516687747950589231,4
-8523581873891085447,4207803512766705183,5
671148880578025342,6919397769565856570,3
-6908831271749518283,8746888693715128020,5
5055014901291202280,-6479075554829372626,2
8733514852828642899,-2131836876152918134,4
-2688576288716488008,5437550556079796652,5
-4621421588129887134,7022921775666006807,4
-3134826722595802972,6496847278152182581,5
-4357548670515586456,-1128888440839595845,5
-8446497837561386322,476813976912144743,4
-1135573342093338980,-7677398070425976288,5
-4366498281521989101,12667953,3
-3617355642735668187,7917205395266335600,2
3742219087355193625,-8381070616225482537,2
-2017353418765151551,-6382756717108957928,4
-6287459957588233901,1170017655225738976,2
5673738911888352732,-6869600167555557157,2
3159889854996330024,-135090170057077027,2
2769565610550159206,-3128141764215323716,3
8207515455767264998,5260112317863061591,4
-8658452328992159032,2478291156719621580,5
5096343648271682347,-989121422209263796,5
4411549714472942045,-2688576288716488008,4
-5902644310250920553,-4357548670515586454,3
419675098126842720,4767334922105098975,3
-5295964506053749088,-2931075992867843845,3
3231960779997028058,6905614096131780697,4
-8274893953339964762,4733878067407265529,5
-4038261441976266262,-2131836876152918134,4
8231325401349626133,773847788535653246,4
-1090535079739001044,514114893192260219,4
-626655784218110865,2478291156719860591,5
-1875663100036388301,2975671804890914870,5
7538121780163246036,2193263778318588974,4
-7208316079208594893,7408580380081034081,5
-718250316210458887,-8788945937585446750,4
4961473136043872645,611684489139954443,2
-8046792469510317688,-4031968310792450204,3
-7403229425777713733,5085266887517112689,5
6882505882567209849,2651453291755214004,4
8925470956569513124,4372731514533896250,2
9028773073304025045,-724812568855393730,3
3179571516210817426,131144984047432905,4
2723043279248297044,8207515455767504010,4
2726983941466769313,5544197511806140779,5
2694809464602137060,-5394118579572594645,4
-99039628204516229,-5953001000188812273,5
-8618669254427835357,4135292784298024496,4
-8196881145344201267,-6629170804965883178,3
4906360715629316713,4767334922105337987,4
-62914838815370631,-7527449139493911386,4
-4502930445018454618,-7154395131780053441,3
-1385190091437260157,-6924563126437528582,3
7073149110383513799,4868748579634836219,4
8425250227101784392,-8733983035830211448,3
6827393462152653915,-1313537946416770044,5
7846355573597061469,-4692913320533845123,5
6069592636760374023,4733878067407026518,4
-3278298687515282735,4733878067407265529,4
8158605240449444689,372424574463496975,4
4607161037756743854,-9072698947483249185,2
-5953001000188812274,-7627400935821100929,3
-1213848287967379307,7022921775666006806,3
-4416614570328812875,-6924563126437528579,3
2847840556423960519,4767334922105337989,5
6692522949924844216,7917205395266335600,3
848587175921496529,6727441665825225363,3
6379668953838341198,-267454007878024835,3
4767334922105337990,6727441665825225359,5
5847459515283243966,-696138514049334143,5
7816311413354514349,-6924563126437528582,3
8620718188123870024,5711039828168229204,4
372424574463496974,-5394118579572594645,3
1684738047640502078,4961473136044111655,1
6141629614806051246,8307467252094693551,1
-718250316210458888,131144984047432905,3
514114893192260222,-8979655842207748438,3
7184898083716698961,-3740045911184306474,5
4632464409877528290,-1875663100036388297,3
614063289064964821,12667953,5
-6582115026413707161,-4280464691312862457,5
7581063085429821379,-989121422209502812,4
-6582115026413468148,8783780637840749872,3
8591824534099879654,5004749116279095311,3
5096343648271921358,6727441665824986351,3
-4551485082556383561,4372731514534135259,3
5455545424611529362,3685964352510154250,5
-4952687202442097993,-816638716860476504,2
4476605055836146184,8342385967995313710,3
-1213848287967379307,1944692240219233287,2
-3560100998561187538,-7553588132130633264,4
-4548519749334192823,8207515455767504010,5
4460873201148135885,-6287459957588233902,4
-7328761811129126129,427034926436044120,4
-6031221691294914188,2869495199132611240,4
-7699471917948535081,8064196277676831258,4
-7669048553296889891,-440659469483162825,4
8231325401349865141,-3939243697256677654,4
-7059791305893830166,-4366498281521989100,4
6836916578251232629,2869495199132372226,5
-4038261441976266265,5854144473664201247,5
5673738911888113722,-5841238758652548554,4
7538121780163007024,-1776961621009778312,4
3179571516210817426,-5246185455577648466,4
514114893192260225,2193263778318827988,3
7061088088294619825,-3115269934643872253,3
-8891896445764966220,-5531291853921463217,4
-730430559989391292,6919397769565856570,4
-4907433170738268925,-3028189967887895161,1
3989761605389546958,2869495199132372228,4
2461262096290204875,7164390205029370757,5
-2017353418765390563,4135292784298024497,2
-2999956210367993273,8133203575701714629,5
-2999956210368232286,3412860713682959874,3
-5674658580168736953,2729728180502279198,5
-8979655842207748440,2729728180502279200,3
4207803512766944192,6496847278152182575,1
-4502930445018454613,-816638716860237488,4
-730430559989391295,-459410168745631179,3
-7527449139493911384,3456132347167390379,4
3685964352510154249,-1437347941838610170,1
-6754286386152942056,-4357548670515586457,3
-696138514049095129,8231325401349626133,4
8231325401349626130,7581063085429821376,5
7242006073082699804,-8283520814813781643,3
-8351013126685623139,3412860713682959875,2
-7734652714600217923,-7395674722196117504,5
419675098126842719,8578150405007969530,5
-1387568891362509547,-2853504290484157102,3
-8274893953339964763,-6516687747950589231,4
-8773214140024172570,-9024730242603296684,3
-4502930445018454616,-5841238758652548554,3
-6176670028349829828,-8515941071326317110,3
1203218143577255920,-616090324301850122,1
-853120828438268585,6770743583903970999,5
5387672356870158380,-3664606223525511047,3
614063289064964820,7538121780163007028,1
-5804665685021996590,-2266707388380488823,3
-62914838815131618,-3043050302463614638,2
-718250316210697903,-7721065030743051871,2
-2996015548149999028,-8773214140024172573,5
-5051850551911767869,2645030414125797426,5
7164390262156345888,6919397769565856570,3
8954960269613557388,-6516687747950589239,4
6069592636760135014,6882505882567209851,4
9106388941357354100,1596928803269893337,2
7242006073082699805,6905614096131780698,3
-7154395131780053443,1047873563761298638,3
4117947159236399376,4863058797550332062,4
-6516687747950589230,1011262039836385701,2
6069592636760135014,1493361078242718476,2
-5735399334097753930,7184898083716937971,5
-7160347374328642393,-2993271251987514016,5
7868643704719968720,-1313537946416770044,5
6201367111184665008,1011262039836385705,1
3523289488595265073,-8516611225975339012,3
4632464409877528289,-5352380000044523827,3
-3278298687515282738,-694365213049154326,2
-3043050302463853648,8578150405007969530,5
2047594289950256367,-4671668733725613103,5
-4857654120262168303,3531572091952921926,4
-6287459957588233901,-8247139585383612223,4
2243491055909598859,-3168896956148197880,3
-6176670028350068836,3321261834939819690,3
5208766242108859505,4863058797550332058,5
-1213586150089102483,-8515941071326317105,4
-1350267975082633080,-2524140095767082895,4
-216536764760013081,8443279892780159832,4
9028773073304264056,-7854836365769208455,5
5158538964518088640,-989121422209263801,4
7061088088294619823,476813976912383756,2
5185644703214473982,6201367111184665015,4
2243491055909598859,-5668756053303522245,3
2847840556423960518,1493361078242718474,2
1786662825461854928,-1437347941838849182,5
-1387568891362509550,7581063085429821380,5
8746888693715128022,1493361078242718480,2
5085266887517351699,-7812268582653546973,3
-9024730242603296682,-8381070616225482536,4
4570269150758097127,-7527449139493911390,4
-8523581873891085451,5758830373639822799,3
-9064861235346366476,5758830373639822801,4
-6031221691294675180,8847196067822208925,2
1765343240070138059,5096343648271682350,3
-8446497837561386319,3321261834939819690,5
-6382756717108957934,-1939990316754213661,1
-2003553432095743208,7184898083716698958,5
-1135573342093338982,-402324520105834534,3
-4551485082556383561,1944692240219233286,3
6770743583903970999,476813976912144744,4
-4877389067622457923,4372731514534135259,4
-7154395131780053443,8954960269613557382,3
4570269150757858112,4515836102903132181,1
-62914838815370631,2193263778318588974,4
-616090324301850122,-1178667491315696467,3
-4551485082556383561,-2416081823037969155,5
-8274893953339964766,-6869600167555557155,5
-5246185455577648468,-6516687747950589233,4
3357743946517372768,-3939243697256677657,4
-7527449139493911388,-3043050302463614638,5
7710031127919391506,6620648333767699460,2
-816638716860476503,6882505882567209847,5
4607161037756743846,1011262039836385701,4
6905614096131780699,-6287460014715209035,4
1047873563761537654,6620648333767699460,3
-6031221691294914195,-7208316079208355880,5
-2636985925474905499,-5841238758652548560,2
-3278298687515282738,7054988530789261027,3
-2502115470373831920,1774367098613364522,5
4682691687468299162,7408580380080795067,5
1158663492999941729,5260112317863300599,4
-8153475490461900293,2651453291755214005,1
8229514145710880367,-5531291853921463216,4
785047770346438199,7022921775666006810,5
-8381070616225482537,4372731514534135263,3
5041231227857126409,-7627400935821339944,4
4107873924184253153,-1313537946416770047,4
2975671804891153883,-989121422209263800,5
-6876285068809539310,7054988530789261028,4
514114893192260225,3820834864737724941,3
-7154395131780292455,7061088088294858837,3
-2003553432095504196,4756265465492806156,4
-8722955642858025493,-7527449139493911388,3
-7059791305893830167,-718250316210458887,2
-6876285068809539310,-718250316210697900,4
-5650595530836244607,6882505882567209852,4
8954960269613557388,3034400523500393265,3
5096343648271682348,1248292543972804169,5
4587426090396215218,8535568735924579633,4
7768080627723260155,-3128141764215084703,4
8925470956569513125,611684489139954445,4
5847459515283243966,-2636985925474905498,3
427034926436044117,1248292543972804165,5
9106388941357354096,-8274893953340203776,3
8342385967995074700,-575529981710733515,5
-8283520814813781647,-7154395131780292456,4
-621205552985033595,4961473136044111657,3
-3664606223525511040,-7721065030743051870,1
-2551894520850171554,-3487997131769630522,3
2047594289950495378,-696138514049334141,2
7711842383558137270,-1800223355250856752,2
-5352380000044523827,-8515941071326317105,5
8065749979459319302,-402324520105834534,3
7073149110383513799,5018123014292555559,3
-4551485082556383561,-5763018067546685652,5
2769565610550159207,4733878067407026518,5
-7115272973932855135,4863058797550332057,1
-900335271186901139,-3214650843357287368,4
-2502115470374070933,1596928803269893338,3
-4713710431274067932,476813976912144743,4
-3381922053511388937,-564460525098679705,5
-2003553432095743208,2869495199132611242,5
4458636264442218137,3231960779997028052,3
7872186943790216637,2869495199132611240,4
-6924563126437289569,-459410168745631176,4
3231960779997028054,-2764718082335058325,4
-7395674722196117510,-8139081312654498486,4
-8722955642858025496,4459240536549362800,4
-4131920107119878750,-3168897013275173011,1
-8381070616225482538,-7395674722196117504,5
-7943220265129794679,-8453581287567188087,4
-1875663100036388304,3179571516210817430,5
8620718188123631010,-5116615563031628994,3
2975671804890914871,8892270468217757169,4
-4621421588129887140,-3177920814691424335,4
-2473881655727432922,-8838269424260401582,4
-5403463565136282155,8790600444341703428,3
-1213848287967379308,-5841238758652548559,2
1203218143577255924,-9037780231582868033,3
5018123014292555560,6727441665825225361,3
5455545424611768376,6471543906031637152,3
-2551894520850171552,514114893192260221,4
1117340861496795473,-5528989034673429217,5
-6604911951495700743,4898806012047720481,3
2193263778318827987,5055014901291202279,1
-1739922785480964522,-7721065030743051869,1
-4031968310792450204,6770743583904210010,5
-1618102319359940315,-7677398070425976287,5
3231960779997028052,-816638716860476502,4
8954960269613557387,-661164724697398368,4
2729728180502279196,-994811147167031843,2
6882505882567209849,8824914888134700901,3
5587499487012100559,5544197511806140776,2
-4131920107119878750,-4657994661760439104,4
-8733983035830450457,-2853504290483918092,5
-718250316210458887,6578897081632241662,3
1047873563761298639,-2131836876152918139,3
4177120191250333457,1944692240219233284,4
1158663492999941727,5808609424116162433,3
-4907433170738268925,4057646646593482281,3
-7403229425777713733,131144984047432906,3
-1776961621009778315,2869495199132372229,4
8307467252094932561,-4280464691312623444,4
-4357548670515586456,4898806012047720481,2
2651453291755214007,2869495199132372229,5
4898806069174695615,8065749979459319303,3
-3028189967887895164,9194008929921818049,3
-6182409601235424385,-1592767679233510889,3
3742219087355193625,3179571516210817430,2
-6382756717108957932,5758830373639822803,5
3723116618737207261,-1263758895940430415,4
6862747948444148789,-6516687747950589236,3
5847459515283243966,8882889287486123232,4
419675098126603705,1596928803269893337,4
-90015769661289771,7164390205029370757,4
-4907433170738507938,-816638716860476498,3
-6789692614209718882,2869495199132611242,5
-5797936783446827785,-8838269424260401582,3
-8516611225975578023,3179571516210817425,4
-3214650786230312238,-5005217299280902869,5
-2629847627234223754,-5531291853921463214,2
-2310138718806594327,-2853504290484157101,4
-661164724697398366,878898144888462765,3
-696138514049334145,-6629170804965883176,5
-4095347033489326789,3179571516210817430,5
-5767773798023110857,4868748579634836217,3
-7154395131780292454,-6516687747950589231,5
4231041138678396880,-8516611225975578022,4
-718250316210458889,-2502115470373831919,5
-5674658523041761821,8892270468217996179,5
-6889156898380751757,-4907433170738507936,4
-696138514049095130,-1066693124593189553,2
-3115269934643872254,6919397769565856570,4
6692522949924844216,4961473136044111657,4
4570269150757858113,-7854836365769447463,4
2694809464601898047,-5005217299280902869,3
5041231227857126414,-267454007878024834,4
-3077969018363995784,-3128141764215323715,3
-7208316079208355880,-1830588642514103936,1
-2502115470373831920,1356501150967804112,3
-718250316210697903,-3028189967887656148,2
-62914838815370631,6201367111184426000,2
4143421207240908060,2869495199132372228,4
-564460525098679704,-8225114902863864139,4
-8331751657572010962,-8274893953339964761,1
-3940282873874078418,-5743584042457035465,5
7872186943790216640,-6031221691294675180,4
4863058797550332059,-6869600167555557155,5
-1800223355250617741,-1875663100036388305,5
-8516611225975339012,2478291156719621576,1
6373534069923804315,8591824534099879649,3
-7669048553296650883,-7025476862100832692,4
8882889287486123234,5722369999239671247,3
-7791738363240253574,-9114526354435319124,5
-3168897013275173008,-4357548670515586454,4
1325908412026133221,5846589770082366008,3
-2876146272072889267,-989121422209263796,5
5387672356870158380,-2428843393373094983,1
-8523581873891085451,6919397769566095585,5
-7395674722196356520,6379668953838341200,4
1495598014948875234,-5763018067546446638,3
-6078837453981876507,-989121422209502812,4
-6382756717108718920,-1830588642514103939,5
-7627400935821339940,4207803512766705180,4
-8351013126685623140,9075297551652095008,3
7816311413354753361,8824914888134700902,4
-5763018067546685652,6919397769565856574,5
4207803512766705181,5260112317863061585,5
1170017655225499968,-6789022459560457967,3
2478446157339619114,-2764718082335058325,2
-6582115026413707160,-8516611225975578026,3
-2323793037020524481,5096343648271682346,3
-1128888440839595844,-989121422209502812,2
4559192332876552339,4733878067407026518,3
6727441665825225362,-1313537946416770045,1
-6382756717108957934,-985484666259455409,3
-8077103495603781033,7681440901126943661,3
-4416277389125064856,4868748579635075232,4
-1830588642514103937,-7812268582653785986,4
-718250316210458887,6882505882567209847,4
-8453581287566949078,2193263778318827988,5
-2688576288716488008,8207515455767264998,4
-8487717571951587655,4069669158735146222,3
-2469940993509438680,-4692913377660820250,1
5847459515283243967,5544197511806140776,3
131144984047432908,-3214650843357287368,3
-2629847627233984739,5587499487011861551,1
7681440901126943662,-7151323572912152049,3
6692522949924844216,-5394118522445619513,4
-3903390929748695576,-1350267975082394064,3
-1313537946416531033,-7953824857513022095,3
5758830373639822798,1248292543972804165,4
2028027921700795970,2645030414125797428,3
3742219087355193624,4756265465493045171,5
-8773214140024172569,-267454007878024834,3
5544197511806140776,6919397769565856570,4
-6382756717108957932,-8773214140024172574,5
4733878067407265527,4733878067407265529,5
6893017087715293175,5768577580106630291,5
8307467252094693551,-4357548670515586454,5
-989121422209263800,-8225114902863864139,2
4411549714472942042,2028027921701034985,2
3723116618737207256,-8733983035830211448,2
-4366498281521989104,7022921775666245821,4
514114893192260222,-5743584042457035465,5
8064196277676831258,-2131836876152918139,4
-661164724697398366,6882505882567209851,4
-1776961621009778308,-1939990316754213663,4
-3810275711893843653,4961473136044111655,1
2694809464601898047,-6287459957588233902,4
8598644340601072217,5158538964518088637,5
-6289092622187006986,5096343648271682344,3
4515836102902893165,4372731514534135259,5
4682691687468299159,-1116016611268383396,4
3220884019242697410,1495598014948636221,4
-718250316210697901,-659757284619164723,1
-765464758959569461,-267454007878024835,4
-1131632679875105729,-7757446317300196423,1
8158605240449683703,-1740792587808817614,4
2723043279248536056,3321261834939580681,1
6069592636760135013,8954960269613557382,1
1858733750462552967,4906360715629316708,3
-3560100998561187541,-4857654120262407317,2
-8077103495604020046,2645030414125797425,4
5734840796749419861,1004442176208696030,2
-8615870659908769136,8925470956569513127,3
-738288670533989849,-7160347374328403383,4
-5295964506053749089,5437550556079796651,4
1011262039836385703,-1437347941838849183,3
4863058797550332056,131144984047432908,4
6496847278152182580,8064196277676831258,1
773847788535653250,-2636985925474905501,3
-6604911951495461729,-8733983035830450460,2
-5005217299280902870,4411549714472942041,2
-3214650786230312237,-853120828438268592,5
3179571516210817429,-5528989034673429217,5
611684489139954447,-440659469483162825,1
-994811147167031841,-5763018067546446638,4
-7403229425777713738,8207515455767504010,2
-5352380000044523827,5185644703214234971,3
7538121780163007022,6692522949924844210,4
-8722955642858025496,-2502115470373831919,5
5185644703214234968,-626655784218110861,4
-718250316210458888,-853120828438507601,3
6496847278152182578,4057646646593482277,4
1304888167453309667,-6516687747950589239,4
7054988530789261026,-5763018067546685650,3
-3903390929748456568,4863058797550332059,4
5673738911888352731,-2439912849985626814,3
4105075329664947915,-8046792469510317687,2
-4621421588129887135,-2993271251987514015,5
8207515455767264996,9194008929921818050,4
-2551894520850171552,6496847278152182581,5
-6889156898380751758,5055014901291202285,5
7768080627723260162,-459410168745631176,4
-3177920814691185324,2729728180502279198,2
6692522949924844214,-5668756053303761260,3
-9072698947483010172,3685964352509915240,3
848587175921496526,611684489139954445,5
-5295964506053749090,-1387568891362270536,1
8824914888134700900,-718250316210697903,4
8620718188123870024,7054988530789261028,5
2478291156719860590,-7403229425777713739,4
-8838269424260640593,-989121422209263801,5
-8446497837561386319,-267454007878024836,3
-5481738511010322480,2478291156719621581,4
5096343648271682346,1203218143577255927,3
-8077103495603781033,7184898083716937972,4
-8658452328992159031,-8381070616225243524,2
-3617355642735668187,4069669158735146222,1
-2167585442517795914,5437550556079796651,5
4587426090396454226,7054988530789500042,3
-7527449139493911391,6919397769565856570,3
-7627400935821339943,-7208316079208355880,3
-9064861235346366475,-8733983035830450458,2
-7824112770038874378,-1665352843023047051,4
2723043279248297047,4459240536549362798,4
7681440901126704648,7061088088294858837,4
3184759229853312797,-5841238758652787568,4
-5403463622263257287,-8312194869620080244,4
8783780637840510863,6893017087715532187,3
2478446157339619112,3067601011852149227,4
1729292698217816271,8824914888134700902,2
-853120828438268593,-2993271251987514017,5
-1517539242363231751,-4548519749334192822,2
-1868682919867933504,1944692240218994274,4
-4713710431274067933,8635255864525985155,3
-2017353418765151551,1944692240218994274,2
-1385190091437499171,-6516687747950589239,3
-1875663100036627313,4607161037756743848,4
-2502115470373831920,8919371399064154330,2
-5674658580168736955,-8139081312654498486,3
-3840855296606660043,6620648333767699460,3
-6485804456404541423,-2688576288716727017,3
427034926436044122,4733878067407026518,4
3685964352510154248,6926217633194024266,2
1133952308285262996,1011262039836385699,3
-2853504290484157101,-7677398070425976283,5
4476605055835907172,-5841238758652548556,3
8598644340601072212,-2502115470373831919,4
1921533280562928512,5295994281220560540,3
-2551894520850171553,-6908831271749279268,3
2461262096290443888,-1213586150089102480,4
-994811147167031837,6919397769565856570,4
3231960779997028054,6692522949924844211,3
1493361078242718479,-1665352843023047051,2
6905614096131780699,8207515455767504010,3
6201367111184426000,-816638716860476499,3
-667159433056068599,-989121422209263796,3
5846589770082366008,-659757284619164720,5
-4466038500892832759,2478291156719860589,5
-8487717571951587655,571652645130422296,5
4184957903387216163,-2993271251987514015,1
-8446497837561625334,5320515215442044666,4
-216536764759774070,8207440298188082554,3
-2552231759180894704,-2439912792858651684,4
4587426090396215216,2645030414125797430,4
6471543906031398140,5544197511806140779,5
-989121422209502812,-1116016611268144380,2
-7200478367071712188,6919397769565856570,4
-8153475490461900292,-621205552985033595,3
-5278591187508172359,-7328761811129126129,4
-1444707770148050585,7538121780163007021,3
8919371399064154331,2405780428251179903,3
-1868682919867933505,2478291156719621581,5
-4416277389125064856,4767334922105337989,5
8620718188123870025,372424574463496974,4
-2552231759180894702,8335221620051046092,3
4682691687468299155,8892270468217757168,5
7575160615691820815,-3278298687515043722,4
131144984047432908,6201367111184665009,3
-5051850551911767868,-4924639591285803673,1
-3284201157253283303,6919397769565856570,3
6727441665824986349,-8773214140024172573,3
4733878067407265531,-6789022459560457963,4
-8331751657571771952,773847788535653246,5
-6634272876814579149,-5797936783446827788,2
1203218143577255928,1944692240219233286,3
-2996015548149999027,-2416081823038208168,5
1696092152739324200,4476605055836146182,1
2105643789754125023,-3976855890377894262,4
1117340861496795473,-661164724697398366,4
8094643633483309674,6471543906031637152,5
8925470956569513124,4756265465492806156,5
-8658452328992159033,-2764718082335058319,5
-1477478934581918972,4057646646593482281,2
419675098126842720,-724812568855393730,5
5846589770082605023,372424574463496972,4
-4502930445018454614,8824914888134700902,4
-718250316210458887,-616090324301850119,4
4458636264442218139,-1116016611268383392,2
-6516687747950589230,-4357548670515586457,1
3742219087355193629,-2560521382323988437,5
1708927803206338458,-3043050302463614636,3
-4660646509498778204,4135292784298263506,5
8425250227101545377,5758830373639822802,5
3321261834939580682,2869495199132372228,5
4570269150758097126,-459410168745631179,5
-718250316210697900,-5841238758652548559,4
-3278298687515282738,3723116618737207262,4
4135292784298263508,-7721065030743051871,3
4184957903387216163,-7527449139493911391,3
-853120828438268587,-8274893953339964761,2
-4357548670515825470,-816638716860476500,2
8620718188123631013,-3168897013275173011,3
4105075329665186930,-4357548670515586454,4
1684738047640502078,12428941,3
-4857654120262168303,-5841238758652548552,3
-5481738511010083467,-2764718082335058320,5
-3664606223525511042,5018123014292316545,4
-3284201157253283302,-7854836365769447469,4
-3976855890377655253,5722369999239671246,3
2729728180502279196,-575529981710733509,4
-5953001000189051287,-2853504290484157103,4
-1131632679875105729,-7328761811129126129,4
8231325401349626133,2729728180502279200,4
-4657994604633463973,4476605055836146181,2
-2636985982601880631,-3043050302463614638,2
4231041195805372014,-1250887123495954079,4
-8487717571951826663,5854144473664201248,4
-8523581873891085452,-5953001000188812277,3
878898144888462762,-7403229425777713739,5
-1213586207216077612,8270166335814817077,5
4863058797550332056,1596928803269893338,3
1921533280562689501,-7627400935821339944,4
-1752972774461013897,-816638716860476498,2
